sample_id,platform_source,platform_sequence,window_tag,theme_bucket,reply_type,date,raw_text,public_text,migration_status
TIEBA_0058,Tieba,58,w1,team_interaction,recent_reply,,逆天队友看着他们死就好了，不过你们这阵容你玩石头其实出肉会好一点，你们家不缺伤害，缺前排，虽然玩肉会被抽陀螺，但是阵容里面的坦克还是很重要的，尤其是对面偏冲阵,逆天队友看着他们死就好了，不过你们这阵容你玩石头其实出肉会好一点，你们家不缺伤害，缺前排，虽然玩肉会被抽陀螺，但是阵容里面的坦克还是很重要的，尤其是对面偏冲阵,migrated_from_legacy_clean
TIEBA_0059,Tieba,59,w1,balance_mechanic,recent_reply,,基本上不出鞋，无论什么英雄，之前我都出鞋假装自己六神直接锻体，到现在感觉装备栏不够，所以不出鞋子,基本上不出鞋，无论什么英雄，之前我都出鞋假装自己六神直接锻体，到现在感觉装备栏不够，所以不出鞋子,migrated_from_legacy_clean
TIEBA_0060,Tieba,60,w1,balance_mechanic,recent_reply,,目前不是很想出守护者，除了法师会出那个法球，因为刺客战士出守护者无法合成狂妄，坦克直接心之刚，做守护者感觉没什么用,目前不是很想出守护者，除了法师会出那个法球，因为刺客战士出守护者无法合成狂妄，坦克直接心之刚，做守护者感觉没什么用,migrated_from_legacy_clean
TIEBA_0061,Tieba,61,w1,balance_mechanic,recent_reply,,能不能来个神人解释一下为什么小火龙要出面具，我真挺好奇小火龙出面具是谁教的,能不能来个神人解释一下为什么小火龙要出面具，我真挺好奇小火龙出面具是谁教的,migrated_from_legacy_clean
TIEBA_0062,Tieba,62,w1,balance_mechanic,recent_reply,,最经典的就是没格子出穿透,最经典的就是没格子出穿透,migrated_from_legacy_clean
TIEBA_0063,Tieba,63,w1,balance_mechanic,recent_reply,,为什么不出绿穿，锯子直接换青龙刀,为什么不出绿穿，锯子直接换青龙刀,migrated_from_legacy_clean
TIEBA_0064,Tieba,64,w1,team_interaction,op_context,,先不说玩家蠢不蠢的问题，感觉跟他们玩的不是一个游戏。本人砖二，出装问题我都懒得吐槽了，就是思路和游戏理解严重有问题。屏蔽战绩的算怂的，都是一堆白银青铜的。说真的，不如高级人机。我当年白银的时候也没这么捞吧，吓人。,先不说玩家蠢不蠢的问题，感觉跟他们玩的不是一个游戏。本人砖二，出装问题我都懒得吐槽了，就是思路和游戏理解严重有问题。屏蔽战绩的算怂的，都是一堆白银青铜的。说真的，不如高级人机。我当年白银的时候也没这么捞吧，吓人。,migrated_from_legacy_clean
TIEBA_0065,Tieba,65,w1,team_interaction,recent_reply,,残意换火炬，风暴换小鬼书，多的钱开锻，你家甚至没人出重伤，全是自私鬼，输得不怨。,残意换火炬，风暴换小鬼书，多的钱开锻，你家甚至没人出重伤，全是自私鬼，输得不怨。,migrated_from_legacy_clean
TIEBA_0066,Tieba,66,w1,balance_mechanic,recent_reply,,就是想问一下大家，如果真的没有带雪球进来打这把对局，是否还有更优解，批评和建议都会接受,就是想问一下大家，如果真的没有带雪球进来打这把对局，是否还有更优解，批评和建议都会接受,migrated_from_legacy_clean
TIEBA_0067,Tieba,67,w1,team_interaction,recent_reply,,你被孤立了吗？你是有点小问题但这把你们除了洛谁有资格说你,你被孤立了吗？你是有点小问题但这把你们除了洛谁有资格说你,migrated_from_legacy_clean
TIEBA_0068,Tieba,68,w1,team_interaction,recent_reply,,查一下是不是新号，是就应该是脚本号,查一下是不是新号，是就应该是脚本号,migrated_from_legacy_clean
TIEBA_0069,Tieba,69,w1,hero_experience,op_context,,我总结了一下我海克斯大乱斗的习惯，各位锐评一下那些是好习惯，那些是坏习惯，因为我不会看阵容，所以一下基本上都是一贯思维。,我总结了一下我海克斯大乱斗的习惯，各位锐评一下那些是好习惯，那些是坏习惯，因为我不会看阵容，所以一下基本上都是一贯思维。,migrated_from_legacy_clean
TIEBA_0070,Tieba,70,w1,hero_experience,recent_reply,,下等英雄罢了，出现概率低不是好事？我也玩吸血鬼，但是海斗里面他就算是唯一的ap我都不会去拿,下等英雄罢了，出现概率低不是好事？我也玩吸血鬼，但是海斗里面他就算是唯一的ap我都不会去拿,migrated_from_legacy_clean
TIEBA_0071,Tieba,71,w1,hero_experience,recent_reply,,吸血鬼只有虚空裂隙能玩吧,吸血鬼只有虚空裂隙能玩吧,migrated_from_legacy_clean
TIEBA_0072,Tieba,72,w1,hero_experience,recent_reply,,我玩过两把吸血鬼，再也不想选了，不知道要多胡才能当个正常英雄,我玩过两把吸血鬼，再也不想选了，不知道要多胡才能当个正常英雄,migrated_from_legacy_clean
TIEBA_0073,Tieba,73,w1,balance_mechanic,recent_reply,,下等英雄出现少点别污染池子多好，我还特别喜欢玩卡牌呢，结果一直不出,下等英雄出现少点别污染池子多好，我还特别喜欢玩卡牌呢，结果一直不出,migrated_from_legacy_clean
TIEBA_0074,Tieba,74,w1,team_interaction,recent_reply,,因为不是单机游戏，你爱咋玩咋玩，人家爱挂你爱喷你你就受着，你爽了别人不爽可不得骂你？毕竟手在你身上，嘴在别人身上，大家都有光明的未来,因为不是单机游戏，你爱咋玩咋玩，人家爱挂你爱喷你你就受着，你爽了别人不爽可不得骂你？毕竟手在你身上，嘴在别人身上，大家都有光明的未来,migrated_from_legacy_clean
TIEBA_0075,Tieba,75,w1,team_interaction,recent_reply,,对于不会出装的。我一般不理。对于不点的，我只能说，他家里就他一个了,对于不会出装的。我一般不理。对于不点的，我只能说，他家里就他一个了,migrated_from_legacy_clean
TIEBA_0076,Tieba,76,w1,team_interaction,recent_reply,,因为太多不仅瞎选被爆杀，被血虐也死活不点，纯m来的，折磨队友一等一的在行，我也想见识不对火速下一把，但是野排80%的情况做不到,因为太多不仅瞎选被爆杀，被血虐也死活不点，纯m来的，折磨队友一等一的在行，我也想见识不对火速下一把，但是野排80%的情况做不到,migrated_from_legacy_clean
TIEBA_0077,Tieba,77,w2,balance_mechanic,recent_reply,,相当于直接开修改器了，玩两把就腻了,相当于直接开修改器了，玩两把就腻了,migrated_from_legacy_clean
TIEBA_0078,Tieba,78,w2,hero_experience,recent_reply,,无限火力，和我用塞恩和对面泰坦一直对着平a，没有人打扰，我一直低血量勾引，他没有心之钢，打了10分钟，给我来坏了。,无限火力，和我用塞恩和对面泰坦一直对着平a，没有人打扰，我一直低血量勾引，他没有心之钢，打了10分钟，给我来坏了。,migrated_from_legacy_clean
TIEBA_0079,Tieba,79,w2,hero_experience,recent_reply,,到后面我唯一的用处就是去逮捕对面的烬了，一群大肉激情互钢，我俩玩速度与激情，这家伙跑的是真快，要不是我选了根据穿甲加移速的，再开个w，不然完全追不上,到后面我唯一的用处就是去逮捕对面的烬了，一群大肉激情互钢，我俩玩速度与激情，这家伙跑的是真快，要不是我选了根据穿甲加移速的，再开个w，不然完全追不上,migrated_from_legacy_clean
TIEBA_0080,Tieba,80,w2,hero_experience,recent_reply,,玩兰博总给钢化你心，不知道为啥,玩兰博总给钢化你心，不知道为啥,migrated_from_legacy_clean
TIEBA_0081,Tieba,81,w2,team_interaction,recent_reply,,杀了31个头，还没有4人头的伤害高，纯蹭队友局势，队友不愿意养狗所以要点塔，怎么你人头狗不服？,杀了31个头，还没有4人头的伤害高，纯蹭队友局势，队友不愿意养狗所以要点塔，怎么你人头狗不服？,migrated_from_legacy_clean
TIEBA_0082,Tieba,82,w1,balance_mechanic,recent_reply,,珠光无尽给琴女都能qa秒人了,珠光无尽给琴女都能qa秒人了,migrated_from_legacy_clean
TIEBA_0083,Tieba,83,w1,hero_experience,recent_reply,,本来就是垃圾英雄，拿一把天胡局有什么好说的，我就没见这英雄赢过，前中后期全阶段的垃圾，加上一堆神人出装，再选点神人海克斯，更是享受,本来就是垃圾英雄，拿一把天胡局有什么好说的，我就没见这英雄赢过，前中后期全阶段的垃圾，加上一堆神人出装，再选点神人海克斯，更是享受,migrated_from_legacy_clean
TIEBA_0084,Tieba,84,w1,balance_mechanic,recent_reply,,你这胡完了才当上正常人，同海克斯给奥巴马输出占比随便上30,你这胡完了才当上正常人，同海克斯给奥巴马输出占比随便上30,migrated_from_legacy_clean
TIEBA_0085,Tieba,85,w1,team_interaction,recent_reply,,屏蔽战绩的半成通天代打单子，半成挂狗，剩下九成都是菜比和爱互动的菜比,屏蔽战绩的半成通天代打单子，半成挂狗，剩下九成都是菜比和爱互动的菜比,migrated_from_legacy_clean
TIEBA_0086,Tieba,86,w1,team_interaction,recent_reply,,对的，思路和游戏理解问题太严重了，主要还是他们对兵线已经对里少人的情况理解太少,对的，思路和游戏理解问题太严重了，主要还是他们对兵线已经对里少人的情况理解太少,migrated_from_legacy_clean
TIEBA_0087,Tieba,87,w1,team_interaction,recent_reply,,习惯就好 打三把能遇到好几个唐氏儿，有时候真怀疑是不是脚本来刷负胜率的,习惯就好 打三把能遇到好几个唐氏儿，有时候真怀疑是不是脚本来刷负胜率的,migrated_from_legacy_clean
TIEBA_0088,Tieba,88,w1,balance_mechanic,recent_reply,,事实上哪怕到这个有客户端可能性更大的游戏吧里也有七成人根本不了解环境，到现在还在呢ad就得出攻速。接受不了丢丢怪环境ad能不出站撸装还能打肉的更好。,事实上哪怕到这个有客户端可能性更大的游戏吧里也有七成人根本不了解环境，到现在还在呢ad就得出攻速。接受不了丢丢怪环境ad能不出站撸装还能打肉的更好。,migrated_from_legacy_clean
TIEBA_0089,Tieba,89,w1,team_interaction,recent_reply,,这把没问题，反正三k起步了，它们能k能亖老冯，那别怪队友一起k。,这把没问题，反正三k起步了，它们能k能亖老冯，那别怪队友一起k。,migrated_from_legacy_clean
TIEBA_0090,Tieba,90,w1,balance_mechanic,recent_reply,,额，科技枪哪个单位的，不是单体吗，没法跟推推棒无终相提并论啊,额，科技枪哪个单位的，不是单体吗，没法跟推推棒无终相提并论啊,migrated_from_legacy_clean
TIEBA_0091,Tieba,91,w1,hero_experience,recent_reply,,只需要知道自己的定位，就是虚空裂隙触发器，本来打不过的。来了直接质变。后面来了穿针引线隐身过去放个大就赢了。三波后，对面受不了直接点了。我应该装一下的,只需要知道自己的定位，就是虚空裂隙触发器，本来打不过的。来了直接质变。后面来了穿针引线隐身过去放个大就赢了。三波后，对面受不了直接点了。我应该装一下的,migrated_from_legacy_clean
TIEBA_0092,Tieba,92,w1,balance_mechanic,recent_reply,,海克斯优先增伤类海克斯，其次火狐、残忍等能触发特效的海克斯，最后是红包、骰子、金币雨等能锻体的,海克斯优先增伤类海克斯，其次火狐、残忍等能触发特效的海克斯，最后是红包、骰子、金币雨等能锻体的,migrated_from_legacy_clean
TIEBA_0093,Tieba,93,w2,balance_mechanic,recent_reply,,10分钟也太离谱了，18个人头助攻那不就几分钟的事,10分钟也太离谱了，18个人头助攻那不就几分钟的事,migrated_from_legacy_clean
TIEBA_0094,Tieba,94,w2,balance_mechanic,recent_reply,,第一次拿的时候，好做完任务的时候刚好格子满了，直接给我卡没了,第一次拿的时候，好做完任务的时候刚好格子满了，直接给我卡没了,migrated_from_legacy_clean
TIEBA_0095,Tieba,95,w2,balance_mechanic,recent_reply,,k了31个头，伤害倒数第二，死冯了,k了31个头，伤害倒数第二，死冯了,migrated_from_legacy_clean
TIEBA_0096,Tieba,96,w2,balance_mechanic,recent_reply,,除非把自身负面增益都移除才算能选,除非把自身负面增益都移除才算能选,migrated_from_legacy_clean
TIEBA_0097,Tieba,97,w2,balance_mechanic,recent_reply,,10分钟？还得看双方阵容吧，有一把我6级就做出来了。,10分钟？还得看双方阵容吧，有一把我6级就做出来了。,migrated_from_legacy_clean
TIEBA_0098,Tieba,98,w2,balance_mechanic,recent_reply,,adc拿了法转物，再拿了这个，伤害飞起,adc拿了法转物，再拿了这个，伤害飞起,migrated_from_legacy_clean
