id,parent_id,unit_text,surface_topic,reason_short,mechanism_label,confidence,evidence_phrase,raw_text
137_u2,137,之前那个王中王都删了，策划是冯飞了现在出这么多经济海克斯？,balance,The feedback criticizes the current economic system design as unbalanced compared to previous versions.,fairness_threat,medium,现在出这么多经济海克斯,
137_u3,137,老版本还能靠操作赢游戏，现在就是纯看运气,balance,The feedback compares skill-based wins in old version to luck-based outcomes in current version.,competence_frustration,high,老版本还能靠操作赢游戏，现在就是纯看运气,
137_u4,137,选到天胡海克斯直接1打5不是问题,balance,The feedback describes an overpowered game mechanic that allows one player to dominate others.,competence_frustration,medium,选到天胡海克斯直接1打5不是问题,
138_u1,138,真不如心之钢版本，上个版本心之钢变态但是互相刚是真的爽，至少是肉搏不是那种缩后面当丢子,balance,The feedback compares current gameplay balance unfavorably to a previous version's combat mechanics.,competence_frustration,medium,真不如心之钢版本，上个版本心之钢变态但是互相刚是真的爽，至少是肉搏不是那种缩后面当丢子,
138_u2,138,而且心之钢也不是没有英雄治,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,而且心之钢也不是没有英雄治,
138_u3,138,这版本天胡海克斯除非对面比你更天胡不然就是随便1V3 1V4,balance,The feedback discusses overpowered mechanics allowing easy victories against multiple opponents.,competence_frustration,medium,除非对面比你更天胡不然就是随便1V3 1V4,
139_u1,139,第一个海克斯出来前不要用掉锻造器兑换券，不然会把第一个海克斯卡掉给你第二个海克斯，血的教训,other_uncertain,Feedback describes a specific gameplay interaction issue not clearly matching defined categories.,fairness_threat,medium,血的教训,
140_u1,140,老版本海克斯天天玩，一个多星期宝典就打到75满级。,progression,The feedback discusses the speed of leveling up in the battle pass system.,uncertain,low,老版本海克斯天天玩，一个多星期宝典就打到75满级。,
140_u2,140,现在新版是真索然无味，各种丢子怪要么就是抽到经济海克斯直接起飞，坦克就是纯路边，以前的卖鞋海克斯都被删了，现在新版本居然能出这么多经济海克斯，,balance,Feedback criticizes game balance regarding economic advantages and character viability.,competence_frustration,medium,现在新版是真索然无味，各种丢子怪要么就是抽到经济海克斯直接起飞，坦克就是纯路边,
140_u3,140,设计师是不是飞叶子飞多了？,other_uncertain,The feedback contains a vague insult about designers without clear connection to specific game aspects.,uncertain,low,设计师是不是飞叶子飞多了？,
141_u1,141,选出来先让对方一个彩，前期打架直接劣势,balance,The feedback describes a gameplay disadvantage in early combat due to a selection mechanic.,fairness_threat,medium,选出来先让对方一个彩，前期打架直接劣势,
141_u2,141,好不容易混到18次参与击杀,progression,"The feedback mentions achieving a milestone of 18 kills, which relates to player advancement.",competence_frustration,medium,好不容易混到18次参与击杀,
141_u3,141,结果好多属性是利用不上的,other_uncertain,The feedback mentions unused attributes but doesn't clearly specify which game system this relates to.,competence_frustration,medium,结果好多属性是利用不上的,
141_u4,141,还有一堆debuff,balance,"The feedback mentions debuffs, which relate to game balance mechanics.",uncertain,low,还有一堆debuff,
141_u5,141,占格子导致后期卖了也亏不卖也没赚多少,balance,Feedback discusses economic trade-offs and resource management inefficiencies in late-game scenarios.,competence_frustration,medium,占格子导致后期卖了也亏不卖也没赚多少,
142_u1,142,要杀18次才能拿到，只能第1个海克斯拿，做出来起码10分钟起步了，前期相当于让1个棱彩在打。,balance,"Feedback discusses the difficulty and time required to achieve an objective, indicating concerns about game balance.",fairness_threat,high,前期相当于让1个棱彩在打,
142_u2,142,而且做出来之后还自带DEBUFF，给自己挂上易伤、重伤、巨牙，幽默完了。,other_uncertain,The feedback mentions negative effects (DEBUFFs) but doesn't clearly align with specific allowed topics like balance or progression.,competence_frustration,medium,做出来之后还自带DEBUFF，给自己挂上易伤、重伤、巨牙，幽默完了,
143_u1,143,楼主是对的，直接公式出装就行了，要意识到自己是个裂隙触发器，中后期一个裂隙七八百一次大部分法师的小技能都没这么高频的触发伤害，更何况是在原技能的基础上再加这么多。,other_uncertain,Feedback discusses gameplay mechanics without clear alignment to specific allowed topics.,competence_frustration,medium,要意识到自己是个裂隙触发器,
144_u1,144,前面我盯着狼母剑姬撞，才没有让他们杀起来,other_uncertain,The feedback describes a specific gameplay moment without clear connection to the allowed topics.,uncertain,low,前面我盯着狼母剑姬撞，才没有让他们杀起来,
144_u2,144,然后我一直给队友说出重伤,other_uncertain,The feedback mentions communication with teammates but doesn't clearly fit any specific allowed label.,uncertain,low,然后我一直给队友说出重伤,
144_u3,144,结果ez被狼母满血丹砂,other_uncertain,The feedback text is in Chinese and unclear in context.,competence_frustration,medium,被狼母满血丹砂,
144_u4,144,回家补了个收集者，我就直接摆了,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,competence_frustration,medium,我就直接摆了,
144_u5,144,看队友被剑姬狼母爆杀,other_uncertain,The feedback describes a gameplay situation but does not clearly align with any specific allowed label.,uncertain,low,看队友被剑姬狼母爆杀,
145_u1,145,龙王小法一类叠层英雄爱出半肉,balance,Feedback discusses hero itemization and durability concerns.,uncertain,low,龙王小法一类叠层英雄爱出半肉,
145_u2,145,小法是赌超凡邪恶和叠角龙,other_uncertain,The feedback text contains ambiguous game-specific terminology that doesn't clearly match any allowed label.,uncertain,low,小法是赌超凡邪恶和叠角龙,
145_u3,145,龙王则是感觉法强收益太低，本质还是用星辰打伤害,balance,Feedback discusses perceived low effectiveness of a character's ability scaling.,competence_frustration,medium,法强收益太低,
145_u4,145,通常都是眼泪冰杖时光冰甲大天使法穿甲修,other_uncertain,"The feedback text appears to be in Chinese and describes game items, but does not clearly match any allowed topic labels.",uncertain,low,通常都是眼泪冰杖时光冰甲大天使法穿甲修,
145_u5,145,vn则喜欢特效半肉，只打三环,other_uncertain,The feedback discusses a specific playstyle preference without clear connection to allowed topics.,uncertain,low,vn则喜欢特效半肉，只打三环,
146_u1,146,玩瑞兹眼泪出门时光杖，然后冰甲+大天使,other_uncertain,Feedback describes a specific champion build without clear connection to allowed topics.,uncertain,low,玩瑞兹眼泪出门时光杖，然后冰甲+大天使,
146_u2,146,我感觉冰甲根据蓝加血和瑞兹特别配,other_uncertain,Feedback discusses character/item synergy without clear connection to allowed topics.,uncertain,low,我感觉冰甲根据蓝加血和瑞兹特别配,
146_u3,146,大天使7.5冰甲4.5,other_uncertain,The feedback contains numerical values without clear context for classification.,uncertain,low,大天使7.5冰甲4.5,
146_u4,146,如果做大天使，我就感觉之前叠的亏了,other_uncertain,The feedback mentions a specific game element but doesn't clearly align with any allowed topic labels.,fairness_threat,medium,我就感觉之前叠的亏了,
146_u5,146,所以先做冰甲，后面补帽子制造者,other_uncertain,The text describes a gameplay sequence without clear connection to the allowed labels.,uncertain,low,所以先做冰甲，后面补帽子制造者,
147_u1,147,虚空裂隙和辣椒油本质都是前中期海克斯,other_uncertain,Feedback mentions game mechanics without clear alignment to specific allowed topics.,uncertain,low,虚空裂隙和辣椒油本质都是前中期海克斯,
147_u2,147,到后期你的伤害或回血有瓶颈,balance,Feedback mentions damage or healing reaching a bottleneck in later stages.,competence_frustration,medium,到后期你的伤害或回血有瓶颈,
147_u3,147,没法和法爆、亮剑、飞升踢、骰子锻体等比较的,other_uncertain,The feedback mentions specific game elements but doesn't clearly align with any allowed topic labels.,competence_frustration,medium,没法和法爆、亮剑、飞升踢、骰子锻体等比较的,
